date,crop,market,variety,grade,min_price,max_price,modal_price,price_unit,location,year,month,day_of_week
2026-02-12,Potato,Sulur,Other,Local,4564.89,5602.75,5032.62,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,3
2026-02-13,Potato,Mettupalayam,Other,Local,4917.12,5902.1,5296.68,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,4
2026-02-14,Potato,Sulur,Other,Local,5098.88,5914.13,5437.13,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,5
2026-02-15,Potato,RSPuram,Other,Local,4987.16,6037.13,5384.14,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,6
2026-02-16,Potato,RSPuram,Red Nanital,Local,4886.87,5865.09,5306.13,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,0
2026-02-17,Potato,Sulur,Red Nanital,Local,4946.22,5829.53,5366.74,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,1
2026-02-18,Potato,Udumalpet,Other,Local,5229.05,6410.73,5757.62,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,2
2026-02-19,Potato,RSPuram,Other,Local,4951.85,6070.26,5446.03,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,3
2026-02-20,Potato,Singanallur,Other,Local,5127.26,6154.5,5537.91,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,4
2026-02-21,Potato,Sulur,Other,Local,4557.3,5620.38,5006.8,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,5
2026-02-22,Potato,Udumalpet,Other,Local,4914.18,5930.28,5340.83,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,6
2026-02-23,Potato,Sulur,Red Nanital,Local,5210.49,6065.77,5551.97,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,0
2026-02-24,Potato,Sulur,Other,Local,5051.4,6061.53,5412.18,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,1
2026-02-25,Potato,Mettupalayam,Other,Local,4944.0,6056.69,5473.22,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,2
2026-02-26,Potato,RSPuram,Other,Local,5001.08,5817.27,5387.0,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,3
2026-02-27,Potato,RSPuram,Red Nanital,Local,5077.98,6128.19,5581.22,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,4
2026-02-28,Potato,Udumalpet,Red Nanital,Local,4883.3,5812.39,5372.12,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,2,5
2026-03-01,Potato,Singanallur,Other,Local,5170.93,6182.27,5559.16,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,6
2026-03-02,Potato,Singanallur,Red Nanital,Local,5311.07,6168.77,5741.63,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,0
2026-03-03,Potato,Mettupalayam,Red Nanital,Local,5249.99,6403.02,5774.74,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,1
2026-03-04,Potato,RSPuram,Red Nanital,Local,5030.86,6109.65,5482.57,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,2
2026-03-05,Potato,Singanallur,Other,Local,5150.29,6154.35,5558.85,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,3
2026-03-06,Potato,Mettupalayam,Red Nanital,Local,4783.96,5690.11,5210.27,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,4
2026-03-07,Potato,Udumalpet,Red Nanital,Local,5338.97,6308.26,5679.98,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,5
2026-03-08,Potato,RSPuram,Other,Local,5091.52,6046.34,5554.78,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,6
2026-03-09,Potato,RSPuram,Red Nanital,Local,5055.1,6151.05,5497.9,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,0
2026-03-10,Potato,Udumalpet,Red Nanital,Local,5085.6,5986.04,5567.7,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,1
2026-03-11,Potato,Singanallur,Red Nanital,Local,5107.71,6191.87,5548.44,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,2
2026-03-12,Potato,Singanallur,Other,Local,5278.1,6172.82,5747.64,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,3
2026-03-13,Potato,Sulur,Other,Local,5062.29,6180.57,5548.9,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,4
2026-03-14,Potato,Sulur,Red Nanital,Local,5573.39,6485.94,5983.39,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,5
2026-03-15,Potato,RSPuram,Red Nanital,Local,5040.27,5983.18,5490.39,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,6
2026-03-16,Potato,RSPuram,Other,Local,4984.32,6096.08,5500.52,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,0
2026-03-17,Potato,Udumalpet,Other,Local,4948.16,6055.32,5434.47,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,1
2026-03-18,Potato,Singanallur,Other,Local,5150.93,6138.58,5663.53,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,2
2026-03-19,Potato,Mettupalayam,Other,Local,5242.9,6391.92,5732.07,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,3
2026-03-20,Potato,Mettupalayam,Other,Local,4815.7,5859.83,5281.61,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,4
2026-03-21,Potato,Singanallur,Red Nanital,Local,5020.16,5804.67,5364.42,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,5
2026-03-22,Potato,Singanallur,Red Nanital,Local,4990.28,6115.11,5463.72,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,6
2026-03-23,Potato,RSPuram,Other,Local,5191.81,6184.39,5625.38,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,0
2026-03-24,Potato,Singanallur,Other,Local,5268.08,6176.12,5684.03,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,1
2026-03-25,Potato,Mettupalayam,Red Nanital,Local,5096.04,6014.04,5527.9,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,2
2026-03-26,Potato,Singanallur,Other,Local,5030.09,6140.44,5512.1,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,3
2026-03-27,Potato,Udumalpet,Other,Local,5060.25,6170.16,5535.3,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,4
2026-03-28,Potato,Singanallur,Red Nanital,Local,5350.0,6179.7,5738.32,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,5
2026-03-29,Potato,Singanallur,Other,Local,5142.41,6286.53,5678.77,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,6
2026-03-30,Potato,Sulur,Other,Local,5218.19,6180.17,5713.23,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,0
2026-03-31,Potato,Udumalpet,Red Nanital,Local,5346.56,6452.91,5819.5,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,3,1
2026-04-01,Potato,Udumalpet,Red Nanital,Local,5137.18,6228.51,5631.72,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,2
2026-04-02,Potato,Sulur,Red Nanital,Local,5079.7,6101.74,5505.3,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,3
2026-04-03,Potato,Udumalpet,Red Nanital,Local,5156.71,6038.6,5531.41,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,4
2026-04-04,Potato,Udumalpet,Red Nanital,Local,5188.35,6064.1,5646.29,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,5
2026-04-05,Potato,Mettupalayam,Other,Local,5137.14,6302.11,5668.9,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,6
2026-04-06,Potato,Udumalpet,Other,Local,5097.73,5913.88,5470.41,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,0
2026-04-07,Potato,Mettupalayam,Other,Local,5366.71,6222.8,5739.65,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,1
2026-04-08,Potato,Udumalpet,Red Nanital,Local,5221.8,6025.72,5611.27,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,2
2026-04-09,Potato,Sulur,Red Nanital,Local,4888.78,5982.96,5412.41,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,3
2026-04-10,Potato,Mettupalayam,Red Nanital,Local,5302.66,6153.38,5649.56,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,4
2026-04-11,Potato,Udumalpet,Red Nanital,Local,5346.05,6387.22,5805.64,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,5
2026-04-12,Potato,Singanallur,Red Nanital,Local,5316.52,6335.28,5735.34,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,6
2026-04-13,Potato,Udumalpet,Red Nanital,Local,4775.01,5595.6,5163.65,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,0
2026-04-14,Potato,Mettupalayam,Other,Local,5156.81,6042.61,5498.5,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,1
2026-04-15,Potato,Mettupalayam,Other,Local,5151.25,6227.87,5658.59,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,2
2026-04-16,Potato,RSPuram,Red Nanital,Local,5323.93,6178.88,5740.36,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,3
2026-04-17,Potato,Sulur,Red Nanital,Local,5162.12,6152.53,5630.48,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,4
2026-04-18,Potato,RSPuram,Red Nanital,Local,5139.43,6167.23,5634.81,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,5
2026-04-19,Potato,Singanallur,Other,Local,4869.26,5785.21,5218.12,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,6
2026-04-20,Potato,Singanallur,Other,Local,5096.97,6262.35,5606.5,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,0
2026-04-21,Potato,Udumalpet,Other,Local,4987.52,6006.66,5388.5,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,1
2026-04-22,Potato,Sulur,Red Nanital,Local,4805.96,5921.09,5345.82,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,2
2026-04-23,Potato,Singanallur,Other,Local,4866.06,5985.28,5341.94,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,3
2026-04-24,Potato,RSPuram,Red Nanital,Local,4564.57,5537.6,5074.95,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,4
2026-04-25,Potato,RSPuram,Other,Local,5092.84,5927.42,5457.76,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,5
2026-04-26,Potato,Udumalpet,Other,Local,5099.68,6067.17,5466.32,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,6
2026-04-27,Potato,RSPuram,Other,Local,5086.02,6188.76,5548.76,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,0
2026-04-28,Potato,Sulur,Red Nanital,Local,5556.69,6539.99,6060.55,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,1
2026-04-29,Potato,Sulur,Red Nanital,Local,5150.55,5975.35,5490.25,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,2
2026-04-30,Potato,Udumalpet,Other,Local,5091.6,6099.57,5541.24,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,4,3
2026-05-01,Potato,RSPuram,Red Nanital,Local,5102.72,5954.14,5465.41,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,4
2026-05-02,Potato,Udumalpet,Red Nanital,Local,4736.99,5765.71,5273.43,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,5
2026-05-03,Potato,Singanallur,Red Nanital,Local,5096.29,6083.12,5556.31,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,6
2026-05-04,Potato,Udumalpet,Red Nanital,Local,5210.87,6153.04,5557.6,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,0
2026-05-05,Potato,Sulur,Red Nanital,Local,4854.9,5865.69,5380.07,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,1
2026-05-06,Potato,RSPuram,Other,Local,4780.98,5620.46,5201.54,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,2
2026-05-07,Potato,Singanallur,Other,Local,4781.2,5660.46,5204.81,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,3
2026-05-08,Potato,Singanallur,Other,Local,4986.13,5769.97,5340.68,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,4
2026-05-09,Potato,RSPuram,Red Nanital,Local,4898.25,5988.32,5384.62,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,5
2026-05-10,Potato,RSPuram,Other,Local,5327.1,6325.1,5819.74,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,6
2026-05-11,Potato,Sulur,Red Nanital,Local,4897.68,5986.05,5331.74,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,0
2026-05-12,Potato,Mettupalayam,Other,Local,5116.4,6051.43,5498.64,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,1
2026-05-13,Potato,Sulur,Red Nanital,Local,5008.49,5907.01,5453.62,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,2
2026-05-14,Potato,Singanallur,Other,Local,4962.37,5869.84,5448.76,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,3
2026-05-15,Potato,RSPuram,Other,Local,5135.75,6079.2,5511.13,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,4
2026-05-16,Potato,Mettupalayam,Red Nanital,Local,4921.09,5784.54,5356.82,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,5
2026-05-17,Potato,Sulur,Other,Local,4938.54,6043.31,5394.53,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,6
2026-05-18,Potato,Mettupalayam,Other,Local,5293.43,6141.29,5638.99,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,0
2026-05-19,Potato,Mettupalayam,Red Nanital,Local,4730.02,5687.71,5216.62,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,1
2026-05-20,Potato,Mettupalayam,Red Nanital,Local,4965.6,5977.51,5320.29,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,2
2026-05-21,Potato,Sulur,Red Nanital,Local,4783.71,5830.36,5176.74,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,3
2026-05-22,Potato,RSPuram,Red Nanital,Local,5217.3,6038.72,5622.41,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,4
2026-05-23,Potato,Singanallur,Other,Local,5014.63,6025.13,5511.5,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,5
2026-05-24,Potato,Sulur,Red Nanital,Local,4877.51,5878.34,5274.99,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,6
2026-05-25,Potato,Sulur,Red Nanital,Local,5055.81,5933.18,5408.07,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,0
2026-05-26,Potato,Sulur,Other,Local,4747.6,5801.72,5284.21,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,1
2026-05-27,Potato,Sulur,Red Nanital,Local,4342.04,5414.92,4878.1,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,2
2026-05-28,Potato,RSPuram,Other,Local,4721.2,5675.46,5222.66,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,3
2026-05-29,Potato,RSPuram,Red Nanital,Local,4659.17,5533.39,5069.48,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,4
2026-05-30,Potato,RSPuram,Red Nanital,Local,5032.13,6123.46,5471.74,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,5
2026-05-31,Potato,RSPuram,Other,Local,4871.29,5756.07,5253.12,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,5,6
2026-06-01,Potato,Sulur,Red Nanital,Local,4715.99,5628.33,5119.4,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,0
2026-06-02,Potato,Mettupalayam,Other,Local,4881.21,5839.7,5226.33,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,1
2026-06-03,Potato,Mettupalayam,Other,Local,4955.12,5999.46,5352.34,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,2
2026-06-04,Potato,Mettupalayam,Other,Local,4909.36,5923.08,5276.45,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,3
2026-06-05,Potato,RSPuram,Other,Local,4809.85,5676.21,5257.2,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,4
2026-06-06,Potato,Singanallur,Other,Local,4706.87,5466.32,5047.48,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,5
2026-06-07,Potato,RSPuram,Red Nanital,Local,4667.88,5582.98,5080.46,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,6
2026-06-08,Potato,Mettupalayam,Other,Local,4628.09,5545.26,5101.76,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,0
2026-06-09,Potato,Sulur,Other,Local,4778.35,5745.26,5283.68,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,1
2026-06-10,Potato,Udumalpet,Other,Local,4533.67,5652.89,5054.2,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,2
2026-06-11,Potato,Singanallur,Red Nanital,Local,4948.41,5924.21,5421.16,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,3
2026-06-12,Potato,RSPuram,Other,Local,4816.93,5887.61,5232.29,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,4
2026-06-13,Potato,Udumalpet,Red Nanital,Local,4548.77,5510.6,4966.07,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,5
2026-06-14,Potato,RSPuram,Red Nanital,Local,4783.25,5755.63,5282.77,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,6
2026-06-15,Potato,Sulur,Other,Local,4739.95,5610.48,5167.92,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,0
2026-06-16,Potato,Udumalpet,Other,Local,5011.23,5901.23,5351.69,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,1
2026-06-17,Potato,Udumalpet,Other,Local,4669.6,5653.3,5162.6,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,2
2026-06-18,Potato,Udumalpet,Red Nanital,Local,4679.94,5643.05,5152.19,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,3
2026-06-19,Potato,RSPuram,Red Nanital,Local,4820.58,5821.45,5229.07,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,4
2026-06-20,Potato,Udumalpet,Red Nanital,Local,4464.37,5564.85,4965.43,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,5
2026-06-21,Potato,Singanallur,Other,Local,4641.13,5671.68,5148.67,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,6
2026-06-22,Potato,Sulur,Red Nanital,Local,4647.64,5656.89,5006.84,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,0
2026-06-23,Potato,Sulur,Red Nanital,Local,4610.77,5585.2,4972.12,INR/quintal,"Coimbatore, Tamil Nadu, India",2026,6,1
2021-01-01,Tomato,Udumalpet,Hybrid,Local,2277.44,3148.24,2753.23,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,4
2021-01-02,Tomato,Singanallur,Deshi,Local,2041.4,2938.74,2519.16,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,5
2021-01-03,Tomato,Udumalpet,Hybrid,Local,2919.6,3738.44,3274.05,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,6
2021-01-04,Tomato,Sulur,Deshi,Local,2529.51,3376.29,2990.45,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,0
2021-01-05,Tomato,Udumalpet,Hybrid,Local,1983.74,2991.51,2408.75,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,1
2021-01-06,Tomato,RSPuram,Deshi,Local,2858.77,3607.8,3180.62,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,2
2021-01-07,Tomato,Sulur,Hybrid,Local,3013.83,4000.78,3472.12,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,3
2021-01-08,Tomato,Singanallur,Deshi,Local,2509.01,3325.98,2893.07,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,4
2021-01-09,Tomato,Mettupalayam,Hybrid,Local,2560.34,3374.08,2897.63,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,5
2021-01-10,Tomato,Mettupalayam,Deshi,Local,3310.71,4197.31,3716.94,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,6
2021-01-11,Tomato,Udumalpet,Deshi,Local,2607.79,3355.95,2956.5,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,0
2021-01-12,Tomato,Udumalpet,Deshi,Local,2527.27,3362.89,2903.26,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,1
2021-01-13,Tomato,Udumalpet,Hybrid,Local,2656.32,3520.94,3002.01,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,2
2021-01-14,Tomato,RSPuram,Hybrid,Local,2491.9,3382.81,2858.88,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,3
2021-01-15,Tomato,Sulur,Hybrid,Local,3168.88,4085.72,3486.3,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,4
2021-01-16,Tomato,Udumalpet,Deshi,Local,3205.45,4127.77,3547.79,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,5
2021-01-17,Tomato,Mettupalayam,Deshi,Local,2711.84,3459.44,3019.89,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,6
2021-01-18,Tomato,Sulur,Hybrid,Local,3160.48,4052.02,3530.01,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,0
2021-01-19,Tomato,Udumalpet,Deshi,Local,2941.33,3859.12,3291.59,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,1
2021-01-20,Tomato,RSPuram,Hybrid,Local,2995.1,3758.94,3346.14,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,2
2021-01-21,Tomato,Sulur,Deshi,Local,2941.17,3767.45,3258.0,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,3
2021-01-22,Tomato,Singanallur,Deshi,Local,2811.85,3689.92,3265.48,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,4
2021-01-23,Tomato,RSPuram,Hybrid,Local,2565.42,3352.76,2975.17,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,5
2021-01-24,Tomato,Udumalpet,Hybrid,Local,2440.32,3199.31,2747.26,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,6
2021-01-25,Tomato,RSPuram,Deshi,Local,2805.33,3722.78,3149.76,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,0
2021-01-26,Tomato,Udumalpet,Deshi,Local,2674.4,3640.41,3058.81,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,1
2021-01-27,Tomato,Sulur,Hybrid,Local,3236.47,4094.51,3706.9,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,2
2021-01-28,Tomato,Udumalpet,Deshi,Local,2762.97,3500.4,3114.57,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,3
2021-01-29,Tomato,Sulur,Hybrid,Local,2882.72,3864.68,3279.51,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,4
2021-01-30,Tomato,Singanallur,Deshi,Local,2800.85,3596.79,3145.49,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,5
2021-01-31,Tomato,Mettupalayam,Hybrid,Local,2836.33,3677.6,3217.42,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,1,6
2021-02-01,Tomato,Udumalpet,Hybrid,Local,2750.53,3666.48,3139.1,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,0
2021-02-02,Tomato,Mettupalayam,Hybrid,Local,2745.66,3705.82,3144.36,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,1
2021-02-03,Tomato,Mettupalayam,Deshi,Local,3080.9,3961.75,3548.12,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,2
2021-02-04,Tomato,Mettupalayam,Hybrid,Local,2813.34,3652.1,3144.96,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,3
2021-02-05,Tomato,Udumalpet,Hybrid,Local,2821.21,3765.92,3299.1,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,4
2021-02-06,Tomato,RSPuram,Deshi,Local,2791.77,3740.11,3220.68,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,5
2021-02-07,Tomato,Sulur,Hybrid,Local,3434.3,4254.76,3830.68,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,6
2021-02-08,Tomato,Udumalpet,Deshi,Local,2787.99,3662.08,3244.06,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,0
2021-02-09,Tomato,RSPuram,Deshi,Local,2771.74,3784.09,3184.78,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,1
2021-02-10,Tomato,RSPuram,Deshi,Local,3165.74,4153.37,3622.8,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,2
2021-02-11,Tomato,Mettupalayam,Deshi,Local,3032.7,3803.98,3365.86,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,3
2021-02-12,Tomato,Singanallur,Deshi,Local,3240.22,3957.43,3558.3,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,4
2021-02-13,Tomato,Mettupalayam,Deshi,Local,3595.6,4482.51,3909.36,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,5
2021-02-14,Tomato,Singanallur,Deshi,Local,2963.41,3722.58,3299.35,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,6
2021-02-15,Tomato,Singanallur,Hybrid,Local,3034.15,3946.72,3498.3,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,0
2021-02-16,Tomato,Singanallur,Hybrid,Local,2611.68,3461.25,3064.31,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,1
2021-02-17,Tomato,Singanallur,Hybrid,Local,3649.32,4534.82,3998.73,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,2
2021-02-18,Tomato,Mettupalayam,Deshi,Local,2555.43,3367.38,2986.1,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,3
2021-02-19,Tomato,Udumalpet,Deshi,Local,3060.83,4057.12,3530.14,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,4
2021-02-20,Tomato,RSPuram,Deshi,Local,3386.62,4152.92,3707.62,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,5
2021-02-21,Tomato,Sulur,Hybrid,Local,3229.66,4190.47,3596.84,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,6
2021-02-22,Tomato,Mettupalayam,Hybrid,Local,3437.04,4360.58,3859.06,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,0
2021-02-23,Tomato,Udumalpet,Hybrid,Local,2713.04,3592.41,3095.71,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,1
2021-02-24,Tomato,Udumalpet,Deshi,Local,3785.83,4718.93,4207.73,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,2
2021-02-25,Tomato,Sulur,Hybrid,Local,2427.33,3377.08,2871.86,INR/quintal,"Coimbatore, Tamil Nadu, India",2021,2,3
